,Bid,Ask,Open Int,time to maturity (years),log_moneyness,strike,Mid,inv_spread
5497,98.1,99.4,168,0.07945205479452055,-0.028314725167861116,2655,98.75,0.7692307692307625
5509,86.1,87.4,241,0.07945205479452055,-0.022680907449605086,2670,86.75,0.7692307692307625
6031,79.4,80.8,40,0.08767123287671233,-0.01894258533899788,2680,80.1,0.7142857142857186
7209,91.7,93.1,12,0.136986301369863,-0.01894258533899788,2680,92.4,0.7142857142857186
8319,115.2,116.6,156,0.17534246575342466,-0.026433257068155483,2660,115.9,0.7142857142857186
6497,95.2,96.6,10,0.09863013698630137,-0.024555322243955353,2665,95.9,0.7142857142857186
6493,103.2,104.6,11,0.09863013698630137,-0.028314725167861116,2655,103.9,0.7142857142857186
4413,74.4,75.8,59,0.0684931506849315,-0.01894258533899788,2680,75.1,0.7142857142857186
5493,102.2,103.6,494,0.07945205479452055,-0.030199739863632405,2650,102.9,0.7142857142857186
5481,114.7,116.1,96,0.07945205479452055,-0.035876197868437626,2635,115.4,0.7142857142857186
4421,59.4,60.8,325,0.0684931506849315,-0.011507606851479802,2700,60.099999999999994,0.714285714285715
1999,43.5,44.9,22385,0.021917808219178082,-0.011507606851479802,2700,44.2,0.714285714285715
2001,39.7,41.1,279,0.021917808219178082,-0.009657467563318376,2705,40.400000000000006,0.714285714285715
1993,55.4,56.8,1732,0.021917808219178082,-0.01707865190093521,2685,56.099999999999994,0.714285714285715
2695,60.9,62.3,122,0.03561643835616438,-0.01707865190093521,2685,61.599999999999994,0.714285714285715
3443,53.7,55.1,1622,0.049315068493150684,-0.011507606851479802,2700,54.400000000000006,0.714285714285715
3731,63.4,64.8,37,0.0547945205479452,-0.015218186248015509,2690,64.1,0.714285714285715
3735,56.0,57.4,503,0.0547945205479452,-0.011507606851479802,2700,56.7,0.714285714285715
2357,34.7,36.1,171,0.030136986301369864,-0.005967426475864516,2715,35.400000000000006,0.714285714285715
743,16.0,17.4,6774,0.0027397260273972603,-0.004127499553857244,2720,16.7,0.714285714285715
2699,53.1,54.5,454,0.03561643835616438,-0.0133611755008028,2695,53.8,0.714285714285715
2697,57.0,58.4,281,0.03561643835616438,-0.015218186248015509,2690,57.7,0.714285714285715
2701,49.4,50.8,6158,0.03561643835616438,-0.011507606851479802,2700,50.099999999999994,0.714285714285715
1277,24.5,25.9,289,0.0136986301369863,-0.005967426475864516,2715,25.2,0.714285714285715
3099,55.7,57.1,61,0.0410958904109589,-0.0133611755008028,2695,56.400000000000006,0.714285714285715
1279,21.0,22.4,589,0.0136986301369863,-0.004127499553857244,2720,21.7,0.714285714285715
1611,31.3,32.7,105,0.01643835616438356,-0.007810744970153717,2710,32.0,0.7142857142857132
5501,94.0,95.4,221,0.07945205479452055,-0.026433257068155483,2660,94.7,0.7142857142857114
6879,135.5,136.9,127,0.11506849315068493,-0.0415850620887577,2620,136.2,0.7142857142857114
6905,83.5,84.9,53,0.11506849315068493,-0.01707865190093521,2685,84.2,0.7142857142857114
4121,69.0,70.4,2539,0.06027397260273973,-0.01707865190093521,2685,69.7,0.7142857142857114
5485,110.5,111.9,45,0.07945205479452055,-0.03398046270353839,2640,111.2,0.7142857142857114
6509,72.5,73.9,257,0.09863013698630137,-0.0133611755008028,2695,73.2,0.7142857142857114
6489,111.3,112.7,97,0.09863013698630137,-0.03208831455150051,2645,112.0,0.7142857142857114
3095,63.3,64.7,49,0.0410958904109589,-0.01707865190093521,2685,64.0,0.7142857142857114
8327,107.6,109.0,49,0.17534246575342466,-0.022680907449605086,2670,108.3,0.7142857142857114
6499,91.3,92.7,99,0.09863013698630137,-0.022680907449605086,2670,92.0,0.7142857142857114
5505,90.0,91.4,147,0.07945205479452055,-0.024555322243955353,2665,90.7,0.7142857142857114
3449,43.3,44.7,5,0.049315068493150684,-0.005967426475864516,2715,44.0,0.7142857142857114
7211,88.0,89.4,470,0.136986301369863,-0.01707865190093521,2685,88.7,0.7142857142857114
4695,68.5,69.9,6,0.07397260273972603,-0.015218186248015509,2690,69.2,0.7142857142857114
4415,70.6,72.0,6,0.0684931506849315,-0.01707865190093521,2685,71.3,0.7142857142857114
5489,106.3,107.7,63,0.07945205479452055,-0.03208831455150051,2645,107.0,0.7142857142857114
4687,83.8,85.2,56,0.07397260273972603,-0.022680907449605086,2670,84.5,0.7142857142857114
4691,76.1,77.5,100,0.07397260273972603,-0.01894258533899788,2680,76.8,0.7142857142857114
3439,61.1,62.6,36,0.049315068493150684,-0.015218186248015509,2690,61.85,0.6666666666666666
5465,131.9,133.4,63,0.07945205479452055,-0.04349528234487705,2615,132.65,0.6666666666666666
5469,127.5,129.0,42,0.07945205479452055,-0.0415850620887577,2620,128.25,0.6666666666666666
5473,123.2,124.7,1313,0.07945205479452055,-0.039678483818176145,2625,123.95,0.6666666666666666
5477,118.9,120.4,122,0.07945205479452055,-0.03777553367209006,2630,119.65,0.6666666666666666
5445,154.1,155.6,20,0.07945205479452055,-0.05310150415031686,2590,154.85,0.6666666666666666
5441,158.6,160.1,66,0.07945205479452055,-0.05503387190137076,2585,159.35,0.6666666666666666
1997,47.3,48.8,456,0.021917808219178082,-0.0133611755008028,2695,48.05,0.6666666666666666
1609,35.0,36.5,197,0.01643835616438356,-0.009657467563318376,2705,35.75,0.6666666666666666
5437,163.1,164.6,6,0.07945205479452055,-0.05696998092823712,2580,163.85,0.6666666666666666
5433,167.7,169.2,29,0.07945205479452055,-0.0589098457460638,2575,168.45,0.6666666666666666
7207,95.4,96.9,15,0.136986301369863,-0.020809999513793403,2675,96.15,0.6666666666666666
4411,78.3,79.8,508,0.0684931506849315,-0.020809999513793403,2675,79.05,0.6666666666666666
1603,47.2,48.7,79,0.01643835616438356,-0.015218186248015509,2690,47.95,0.6666666666666666
7201,106.9,108.4,5,0.136986301369863,-0.026433257068155483,2660,107.65,0.6666666666666666
3727,71.1,72.6,43,0.0547945205479452,-0.01894258533899788,2680,71.85,0.6666666666666666
5461,136.3,137.8,58,0.07945205479452055,-0.0454091585271612,2610,137.05,0.6666666666666666
4119,73.0,74.5,751,0.06027397260273973,-0.01894258533899788,2680,73.75,0.6666666666666666
5457,140.7,142.2,40,0.07945205479452055,-0.047326704656432975,2605,141.45,0.6666666666666666
6867,161.2,162.7,23,0.11506849315068493,-0.05310150415031686,2590,161.95,0.6666666666666666
3447,46.6,48.1,20,0.049315068493150684,-0.007810744970153717,2710,47.35,0.6666666666666666
8315,119.0,120.5,25,0.17534246575342466,-0.028314725167861116,2655,119.75,0.6666666666666666
2353,41.8,43.3,57,0.030136986301369864,-0.009657467563318376,2705,42.55,0.6666666666666666
2351,45.5,47.0,1068,0.030136986301369864,-0.011507606851479802,2700,46.25,0.6666666666666666
8311,122.9,124.4,94,0.17534246575342466,-0.030199739863632405,2650,123.65,0.6666666666666666
8299,134.8,136.3,32,0.17534246575342466,-0.035876197868437626,2635,135.55,0.6666666666666666
8295,138.8,140.3,84,0.17534246575342466,-0.03777553367209006,2630,139.55,0.6666666666666666
6875,144.0,145.5,13,0.11506849315068493,-0.0454091585271612,2610,144.75,0.6666666666666666
7525,118.6,120.1,10,0.15616438356164383,-0.030199739863632405,2650,119.35,0.6666666666666666
4689,79.8,81.3,271,0.07397260273972603,-0.020809999513793403,2675,80.55,0.6666666666666666
6871,152.5,154.0,3755,0.11506849315068493,-0.04924793483432682,2600,153.25,0.6666666666666666
3729,67.2,68.7,30,0.0547945205479452,-0.01707865190093521,2685,67.95,0.6666666666666666
8303,130.8,132.3,34,0.17534246575342466,-0.03398046270353839,2640,131.55,0.6666666666666666
8307,126.9,128.4,53,0.17534246575342466,-0.03208831455150051,2645,127.65,0.6666666666666666
3441,57.3,58.8,324,0.049315068493150684,-0.0133611755008028,2695,58.05,0.6666666666666666
6861,174.5,176.0,7506,0.11506849315068493,-0.0589098457460638,2575,175.25,0.6666666666666666
4115,80.9,82.4,185,0.06027397260273973,-0.022680907449605086,2670,81.65,0.6666666666666666
3445,50.1,51.6,26,0.049315068493150684,-0.009657467563318376,2705,50.85,0.6666666666666666
3093,67.2,68.7,123,0.0410958904109589,-0.01894258533899788,2680,67.95,0.6666666666666666
6033,75.7,77.2,6,0.08767123287671233,-0.01707865190093521,2685,76.45,0.6666666666666666
1989,63.8,65.3,1786,0.021917808219178082,-0.020809999513793403,2675,64.55,0.6666666666666666
1987,68.1,69.6,323,0.021917808219178082,-0.022680907449605086,2670,68.85,0.6666666666666666
5453,145.1,146.6,190,0.07945205479452055,-0.04924793483432682,2600,145.85,0.6666666666666666
3097,59.4,60.9,557,0.0410958904109589,-0.015218186248015509,2690,60.15,0.6666666666666666
6237,105.3,106.8,11,0.09315068493150686,-0.030199739863632405,2650,106.05,0.6666666666666666
5449,149.6,151.1,40,0.07945205479452055,-0.05117286324391131,2595,150.35,0.6666666666666666
2691,69.0,70.5,6870,0.03561643835616438,-0.020809999513793403,2675,69.75,0.6666666666666666
3089,75.3,76.8,92,0.0410958904109589,-0.022680907449605086,2670,76.05,0.6666666666666666
3087,79.4,80.9,52,0.0410958904109589,-0.024555322243955353,2665,80.15,0.6666666666666666
3085,83.6,85.1,80,0.0410958904109589,-0.026433257068155483,2660,84.35,0.6666666666666666
3079,96.5,98.0,31,0.0410958904109589,-0.03208831455150051,2645,97.25,0.6666666666666666
3091,71.2,72.7,758,0.0410958904109589,-0.020809999513793403,2675,71.95,0.6666666666666666
1995,51.3,52.8,6531,0.021917808219178082,-0.015218186248015509,2690,52.05,0.6666666666666666
4111,89.0,90.5,714,0.06027397260273973,-0.026433257068155483,2660,89.75,0.6666666666666666
6233,113.5,115.0,10,0.09315068493150686,-0.03398046270353839,2640,114.25,0.6666666666666666
2689,73.1,74.6,861,0.03561643835616438,-0.022680907449605086,2670,73.85,0.6666666666666666
6487,115.4,116.9,209,0.09863013698630137,-0.03398046270353839,2640,116.15,0.6666666666666666
8323,111.3,112.8,55,0.17534246575342466,-0.024555322243955353,2665,112.05,0.6666666666666666
2685,81.6,83.1,987,0.03561643835616438,-0.026433257068155483,2660,82.35,0.6666666666666666
1991,59.5,61.0,1327,0.021917808219178082,-0.01894258533899788,2680,60.25,0.6666666666666666
2693,64.9,66.4,258,0.03561643835616438,-0.01894258533899788,2680,65.65,0.6666666666666666
4105,101.5,103.0,104,0.06027397260273973,-0.03208831455150051,2645,102.25,0.6666666666666666
4109,93.1,94.6,10,0.06027397260273973,-0.028314725167861116,2655,93.85,0.6666666666666666
6485,119.4,120.9,46,0.09863013698630137,-0.035876197868437626,2635,120.15,0.6666666666666666
4683,91.7,93.2,3,0.07397260273972603,-0.026433257068155483,2660,92.45,0.6666666666666666
6029,83.2,84.7,5,0.08767123287671233,-0.020809999513793403,2675,83.95,0.6666666666666666
2683,85.9,87.4,992,0.03561643835616438,-0.028314725167861116,2655,86.65,0.6666666666666666
4113,84.9,86.4,167,0.06027397260273973,-0.024555322243955353,2665,85.65,0.6666666666666666
6881,131.1,132.6,1875,0.11506849315068493,-0.039678483818176145,2625,131.85,0.6666666666666666
6883,127.0,128.5,70,0.11506849315068493,-0.03777553367209006,2630,127.75,0.6666666666666666
6491,107.1,108.6,529,0.09863013698630137,-0.030199739863632405,2650,107.85,0.6666666666666666
1983,76.9,78.5,18855,0.021917808219178082,-0.026433257068155483,2660,77.7,0.6250000000000022
4101,110.0,111.6,455,0.06027397260273973,-0.035876197868437626,2635,110.8,0.6250000000000022
4103,105.7,107.3,80,0.06027397260273973,-0.03398046270353839,2640,106.5,0.6250000000000022
2345,57.2,58.8,16,0.030136986301369864,-0.01707865190093521,2685,58.0,0.6250000000000022
2681,90.2,91.8,10697,0.03561643835616438,-0.030199739863632405,2650,91.0,0.6250000000000022
2341,65.5,67.1,668,0.030136986301369864,-0.020809999513793403,2675,66.3,0.6250000000000022
6023,95.0,96.6,10,0.08767123287671233,-0.026433257068155483,2660,95.8,0.6250000000000022
1985,72.4,74.0,170,0.021917808219178082,-0.024555322243955353,2665,73.2,0.6250000000000022
6477,136.4,138.0,19,0.09863013698630137,-0.04349528234487705,2615,137.2,0.6250000000000022
1265,49.2,50.8,131,0.0136986301369863,-0.01707865190093521,2685,50.0,0.6250000000000022
1271,36.2,37.8,304,0.0136986301369863,-0.011507606851479802,2700,37.0,0.6250000000000022
2347,53.2,54.8,13,0.030136986301369864,-0.015218186248015509,2690,54.0,0.6250000000000022
6863,170.0,171.6,27,0.11506849315068493,-0.05696998092823712,2580,170.8,0.6250000000000022
3077,100.9,102.5,39,0.0410958904109589,-0.03398046270353839,2640,101.7,0.6250000000000022
4095,123.2,124.8,32,0.06027397260273973,-0.0415850620887577,2620,124.0,0.6250000000000022
4679,99.9,101.5,25,0.07397260273972603,-0.030199739863632405,2650,100.7,0.6250000000000022
3717,91.4,93.0,14,0.0547945205479452,-0.028314725167861116,2655,92.2,0.6250000000000022
6877,139.6,141.2,50,0.11506849315068493,-0.04349528234487705,2615,140.39999999999998,0.6250000000000022
6859,178.9,180.5,22,0.11506849315068493,-0.06085348095463481,2570,179.7,0.6250000000000022
8287,146.8,148.4,27,0.17534246575342466,-0.0415850620887577,2620,147.60000000000002,0.6250000000000022
4107,97.2,98.8,4429,0.06027397260273973,-0.030199739863632405,2650,98.0,0.6250000000000022
4099,114.4,116.0,31,0.06027397260273973,-0.03777553367209006,2630,115.2,0.6250000000000022
3719,87.2,88.8,31,0.0547945205479452,-0.026433257068155483,2660,88.0,0.6250000000000022
3713,99.9,101.5,117,0.0547945205479452,-0.03208831455150051,2645,100.7,0.6250000000000022
3437,64.9,66.5,44,0.049315068493150684,-0.01707865190093521,2685,65.7,0.6250000000000022
4685,87.7,89.3,71,0.07397260273972603,-0.024555322243955353,2665,88.5,0.6250000000000022
3723,79.0,80.6,55,0.0547945205479452,-0.022680907449605086,2670,79.8,0.6250000000000022
3725,75.0,76.6,1610,0.0547945205479452,-0.020809999513793403,2675,75.8,0.6250000000000022
735,23.6,25.2,746,0.0027397260273972603,-0.007810744970153717,2710,24.4,0.6250000000000009
731,28.1,29.7,769,0.0027397260273972603,-0.009657467563318376,2705,28.9,0.6250000000000009
1601,51.4,53.0,378,0.01643835616438356,-0.01707865190093521,2685,52.2,0.6249999999999994
1607,38.9,40.5,2478,0.01643835616438356,-0.011507606851479802,2700,39.7,0.6249999999999994
1605,43.0,44.6,217,0.01643835616438356,-0.0133611755008028,2695,43.8,0.6249999999999994
2343,61.3,62.9,19,0.030136986301369864,-0.01894258533899788,2680,62.099999999999994,0.6249999999999994
1269,40.4,42.0,1079,0.0136986301369863,-0.0133611755008028,2695,41.2,0.6249999999999994
2349,49.3,50.9,17,0.030136986301369864,-0.0133611755008028,2695,50.099999999999994,0.6249999999999994
1273,32.1,33.7,212,0.0136986301369863,-0.009657467563318376,2705,32.900000000000006,0.6249999999999994
3073,109.8,111.4,40,0.0410958904109589,-0.03777553367209006,2630,110.6,0.6249999999999967
2679,94.6,96.2,57,0.03561643835616438,-0.03208831455150051,2645,95.4,0.6249999999999967
4681,95.8,97.4,30,0.07397260273972603,-0.028314725167861116,2655,96.6,0.6249999999999967
2687,77.3,78.9,105,0.03561643835616438,-0.024555322243955353,2665,78.1,0.6249999999999967
7205,99.1,100.7,391,0.136986301369863,-0.022680907449605086,2670,99.9,0.6249999999999967
2673,108.1,109.7,492,0.03561643835616438,-0.03777553367209006,2630,108.9,0.6249999999999967
7199,110.8,112.4,38,0.136986301369863,-0.028314725167861116,2655,111.6,0.6249999999999967
2677,99.1,100.7,1148,0.03561643835616438,-0.03398046270353839,2640,99.9,0.6249999999999967
4409,82.1,83.7,250,0.0684931506849315,-0.022680907449605086,2670,82.9,0.6249999999999967
3435,68.8,70.4,74,0.049315068493150684,-0.01894258533899788,2680,69.6,0.6249999999999967
3069,118.8,120.4,119,0.0410958904109589,-0.0415850620887577,2620,119.6,0.6249999999999967
6481,127.8,129.4,62,0.09863013698630137,-0.039678483818176145,2625,128.6,0.6249999999999967
3075,105.3,106.9,95,0.0410958904109589,-0.035876197868437626,2635,106.1,0.6249999999999967
6235,109.3,110.9,1,0.09315068493150686,-0.03208831455150051,2645,110.1,0.6249999999999967
4407,86.1,87.7,2,0.0684931506849315,-0.024555322243955353,2665,86.9,0.6249999999999967
3721,83.1,84.7,54,0.0547945205479452,-0.024555322243955353,2665,83.9,0.6249999999999967
4097,118.8,120.4,13,0.06027397260273973,-0.039678483818176145,2625,119.6,0.6249999999999967
2675,103.6,105.2,36,0.03561643835616438,-0.035876197868437626,2635,104.4,0.6249999999999967
3433,72.8,74.4,98,0.049315068493150684,-0.020809999513793403,2675,73.6,0.6249999999999967
3083,87.8,89.4,342,0.0410958904109589,-0.028314725167861116,2655,88.6,0.6249999999999967
3081,92.1,93.7,2503,0.0410958904109589,-0.030199739863632405,2650,92.9,0.6249999999999967
6475,140.7,142.3,60,0.09863013698630137,-0.0454091585271612,2610,141.5,0.6249999999999911
6873,148.2,149.8,24,0.11506849315068493,-0.047326704656432975,2605,149.0,0.6249999999999911
8291,142.7,144.3,55,0.17534246575342466,-0.039678483818176145,2625,143.5,0.6249999999999911
6849,201.4,203.1,30,0.11506849315068493,-0.07062872985927714,2545,202.25,0.588235294117651
6853,192.4,194.1,40,0.11506849315068493,-0.0667071562060955,2555,193.25,0.588235294117651
4665,129.8,131.5,6,0.07397260273972603,-0.04349528234487705,2615,130.65,0.588235294117651
6851,196.9,198.6,1188,0.11506849315068493,-0.06866602069142846,2550,197.75,0.588235294117651
3697,135.3,137.0,3,0.0547945205479452,-0.047326704656432975,2605,136.15,0.588235294117651
8263,172.0,173.7,12,0.17534246575342466,-0.05310150415031686,2590,172.85,0.588235294117651
8283,151.0,152.7,4,0.17534246575342466,-0.04349528234487705,2615,151.85,0.588235294117651
6471,149.4,151.1,1154,0.09863013698630137,-0.04924793483432682,2600,150.25,0.588235294117651
6205,174.5,176.2,2,0.09315068493150686,-0.06085348095463481,2570,175.35,0.588235294117651
4397,106.9,108.6,11,0.0684931506849315,-0.03398046270353839,2640,107.75,0.588235294117651
6855,187.9,189.6,57,0.11506849315068493,-0.06475212137029207,2560,188.75,0.588235294117651
6869,156.8,158.5,9,0.11506849315068493,-0.05117286324391131,2595,157.65,0.588235294117651
3429,80.9,82.6,27,0.049315068493150684,-0.024555322243955353,2665,81.75,0.588235294117651
2335,78.4,80.1,91,0.030136986301369864,-0.026433257068155483,2660,79.25,0.588235294117651
8267,167.8,169.5,38,0.17534246575342466,-0.05117286324391131,2595,168.65,0.588235294117651
8259,176.3,178.0,55,0.17534246575342466,-0.05503387190137076,2585,177.15,0.588235294117651
4401,98.4,100.1,39,0.0684931506849315,-0.030199739863632405,2650,99.25,0.588235294117651
3421,97.9,99.6,4,0.049315068493150684,-0.03208831455150051,2645,98.75,0.588235294117651
6857,183.4,185.1,19,0.11506849315068493,-0.06280090123903036,2565,184.25,0.588235294117651
3707,112.9,114.6,5,0.0547945205479452,-0.03777553367209006,2630,113.75,0.588235294117651
7521,126.5,128.2,41,0.15616438356164383,-0.03398046270353839,2640,127.35,0.588235294117651
1597,60.2,61.9,955,0.01643835616438356,-0.020809999513793403,2675,61.05,0.5882352941176485
1267,44.7,46.4,320,0.0136986301369863,-0.015218186248015509,2690,45.55,0.5882352941176485
3425,89.3,91.0,500,0.049315068493150684,-0.028314725167861116,2655,90.15,0.5882352941176461
1599,55.8,57.5,403,0.01643835616438356,-0.01894258533899788,2680,56.65,0.5882352941176461
3427,85.1,86.8,33,0.049315068493150684,-0.026433257068155483,2660,85.94999999999999,0.5882352941176461
6483,123.6,125.3,7,0.09863013698630137,-0.03777553367209006,2630,124.44999999999999,0.5882352941176461
3419,102.2,103.9,11,0.049315068493150684,-0.03398046270353839,2640,103.05000000000001,0.5882352941176461
3415,111.1,112.8,50,0.049315068493150684,-0.03777553367209006,2630,111.94999999999999,0.5882352941176461
3431,76.8,78.5,25,0.049315068493150684,-0.022680907449605086,2670,77.65,0.5882352941176461
7523,122.5,124.2,1,0.15616438356164383,-0.03208831455150051,2645,123.35,0.5882352941176461
2337,74.0,75.7,92,0.030136986301369864,-0.024555322243955353,2665,74.85,0.5882352941176461
3423,93.6,95.3,252,0.049315068493150684,-0.030199739863632405,2650,94.44999999999999,0.5882352941176461
3071,114.2,115.9,567,0.0410958904109589,-0.039678483818176145,2625,115.05000000000001,0.5882352941176461
1981,81.3,83.0,242,0.021917808219178082,-0.028314725167861116,2655,82.15,0.5882352941176461
6021,99.0,100.7,5,0.08767123287671233,-0.028314725167861116,2655,99.85,0.5882352941176461
2339,69.7,71.4,18,0.030136986301369864,-0.022680907449605086,2670,70.55000000000001,0.5882352941176461
2331,87.3,89.0,558,0.030136986301369864,-0.030199739863632405,2650,88.15,0.5882352941176461
6019,103.1,104.8,70,0.08767123287671233,-0.030199739863632405,2650,103.94999999999999,0.5882352941176461
2333,82.8,84.5,230,0.030136986301369864,-0.028314725167861116,2655,83.65,0.5882352941176461
4675,108.2,109.9,4,0.07397260273972603,-0.03398046270353839,2640,109.05000000000001,0.5882352941176461
7197,114.7,116.4,227,0.136986301369863,-0.030199739863632405,2650,115.55000000000001,0.5882352941176461
4405,90.2,91.9,1,0.0684931506849315,-0.026433257068155483,2660,91.05000000000001,0.5882352941176461
4395,111.2,112.9,495,0.0684931506849315,-0.035876197868437626,2635,112.05000000000001,0.5882352941176461
7193,122.8,124.5,37,0.136986301369863,-0.03398046270353839,2640,123.65,0.5882352941176461
4393,115.5,117.2,2,0.0684931506849315,-0.03777553367209006,2630,116.35,0.5882352941176461
3715,95.6,97.3,106,0.0547945205479452,-0.030199739863632405,2650,96.44999999999999,0.5882352941176461
3711,104.2,105.9,2,0.0547945205479452,-0.03398046270353839,2640,105.05000000000001,0.5882352941176461
3705,117.3,119.0,11,0.0547945205479452,-0.039678483818176145,2625,118.15,0.5882352941176461
2329,91.8,93.5,34,0.030136986301369864,-0.03208831455150051,2645,92.65,0.5882352941176461
3709,108.5,110.2,56,0.0547945205479452,-0.035876197868437626,2635,109.35,0.5882352941176461
4673,112.5,114.2,5,0.07397260273972603,-0.035876197868437626,2635,113.35,0.5882352941176461
7195,118.7,120.4,173,0.136986301369863,-0.03208831455150051,2645,119.55000000000001,0.5882352941176461
4399,102.6,104.3,5,0.0684931506849315,-0.03208831455150051,2645,103.44999999999999,0.5882352941176461
4403,94.3,96.0,990,0.0684931506849315,-0.028314725167861116,2655,95.15,0.5882352941176461
4671,116.7,118.4,5,0.07397260273972603,-0.03777553367209006,2630,117.55000000000001,0.5882352941176461
4669,121.1,122.8,1,0.07397260273972603,-0.039678483818176145,2625,121.94999999999999,0.5882352941176461
4677,104.0,105.7,27,0.07397260273972603,-0.03208831455150051,2645,104.85,0.5882352941176461
4085,145.6,147.3,5,0.06027397260273973,-0.05117286324391131,2595,146.45,0.5882352941176412
6455,185.2,186.9,15,0.09863013698630137,-0.06475212137029207,2560,186.05,0.5882352941176412
8279,155.2,156.9,12,0.17534246575342466,-0.0454091585271612,2610,156.05,0.5882352941176412
4383,137.6,139.3,3,0.0684931506849315,-0.047326704656432975,2605,138.45,0.5882352941176412
4381,142.1,143.8,31,0.0684931506849315,-0.04924793483432682,2600,142.95,0.5882352941176412
4377,151.2,152.9,1,0.0684931506849315,-0.05310150415031686,2590,152.05,0.5882352941176412
8275,159.2,160.9,4,0.17534246575342466,-0.047326704656432975,2605,160.05,0.5882352941176412
4655,152.1,153.8,1,0.07397260273972603,-0.05310150415031686,2590,152.95,0.5882352941176412
4387,128.7,130.4,6,0.0684931506849315,-0.04349528234487705,2615,129.55,0.5882352941176412
4091,132.1,133.8,135,0.06027397260273973,-0.0454091585271612,2610,132.95,0.5882352941176412
4087,141.1,142.8,1789,0.06027397260273973,-0.04924793483432682,2600,141.95,0.5882352941176412
6865,165.6,167.3,26,0.11506849315068493,-0.05503387190137076,2585,166.45,0.5882352941176412
4093,127.6,129.3,5,0.06027397260273973,-0.04349528234487705,2615,128.45,0.5882352941176412
6479,132.1,133.8,162,0.09863013698630137,-0.0415850620887577,2620,132.95,0.5882352941176412
6465,162.7,164.4,73,0.09863013698630137,-0.05503387190137076,2585,163.55,0.5882352941176412
6467,158.2,159.9,55,0.09863013698630137,-0.05310150415031686,2590,159.05,0.5882352941176412
4663,134.2,135.9,155,0.07397260273972603,-0.0454091585271612,2610,135.05,0.5882352941176412
4089,136.6,138.3,134,0.06027397260273973,-0.047326704656432975,2605,137.45,0.5882352941176412
5999,145.9,147.7,5,0.08767123287671233,-0.04924793483432682,2600,146.8,0.5555555555555608
8239,197.9,199.7,3,0.17534246575342466,-0.06475212137029207,2560,198.8,0.5555555555555608
7183,143.4,145.2,10,0.136986301369863,-0.04349528234487705,2615,144.3,0.5555555555555608
7189,130.9,132.7,32,0.136986301369863,-0.03777553367209006,2630,131.8,0.5555555555555608
7179,151.9,153.7,5,0.136986301369863,-0.047326704656432975,2605,152.8,0.5555555555555608
3413,115.5,117.3,9,0.049315068493150684,-0.039678483818176145,2625,116.4,0.5555555555555565
3701,126.2,128.0,1,0.0547945205479452,-0.04349528234487705,2615,127.1,0.5555555555555565
7191,126.8,128.6,1,0.136986301369863,-0.035876197868437626,2635,127.69999999999999,0.5555555555555565
4389,124.2,126.0,12,0.0684931506849315,-0.0415850620887577,2620,125.1,0.5555555555555565
3409,124.5,126.3,2,0.049315068493150684,-0.04349528234487705,2615,125.4,0.5555555555555565
3411,120.0,121.8,7,0.049315068493150684,-0.0415850620887577,2620,120.9,0.5555555555555565
7493,185.6,187.4,1,0.15616438356164383,-0.06085348095463481,2570,186.5,0.555555555555552
7185,139.2,141.0,4,0.136986301369863,-0.0415850620887577,2620,140.1,0.555555555555552
4661,138.6,140.4,2,0.07397260273972603,-0.047326704656432975,2605,139.5,0.555555555555552
6459,176.1,177.9,110,0.09863013698630137,-0.06085348095463481,2570,177.0,0.555555555555552
8243,193.5,195.3,43,0.17534246575342466,-0.06280090123903036,2565,194.4,0.555555555555552
7181,147.6,149.4,13,0.136986301369863,-0.0454091585271612,2610,148.5,0.555555555555552
6461,171.6,173.4,113,0.09863013698630137,-0.0589098457460638,2575,172.5,0.555555555555552
6457,180.6,182.4,1,0.09863013698630137,-0.06280090123903036,2565,181.5,0.555555555555552
8271,163.5,165.3,155,0.17534246575342466,-0.04924793483432682,2600,164.4,0.555555555555552
4385,133.1,134.9,1,0.0684931506849315,-0.0454091585271612,2610,134.0,0.555555555555552
7187,135.0,136.8,19,0.136986301369863,-0.039678483818176145,2625,135.9,0.555555555555552
6463,167.1,168.9,116,0.09863013698630137,-0.05696998092823712,2580,168.0,0.555555555555552
4379,146.6,148.4,4,0.0684931506849315,-0.05117286324391131,2595,147.5,0.555555555555552
8255,180.6,182.4,3,0.17534246575342466,-0.05696998092823712,2580,181.5,0.555555555555552
8235,202.3,204.2,28,0.17534246575342466,-0.0667071562060955,2555,203.25,0.5263157894736905
8251,184.8,186.7,64,0.17534246575342466,-0.0589098457460638,2575,185.75,0.5263157894736905
7175,160.3,162.2,97,0.136986301369863,-0.05117286324391131,2595,161.25,0.5263157894736905
8227,210.9,212.8,19,0.17534246575342466,-0.07062872985927714,2545,211.85000000000002,0.5263157894736826
7177,156.0,157.9,552,0.136986301369863,-0.04924793483432682,2600,156.95,0.5263157894736826
7171,169.1,171.0,160,0.136986301369863,-0.05503387190137076,2585,170.05,0.5263157894736826
8231,206.7,208.6,39,0.17534246575342466,-0.06866602069142846,2550,207.64999999999998,0.5263157894736826
8211,228.9,230.8,2,0.17534246575342466,-0.07851831713444006,2525,229.85000000000002,0.5263157894736826
8223,215.5,217.4,35,0.17534246575342466,-0.07259529883131796,2540,216.45,0.5263157894736826
8247,189.1,191.0,46,0.17534246575342466,-0.06085348095463481,2570,190.05,0.5263157894736826
