,Open Int,time to maturity (years),moneyness
5637,900,0.07945205479452055,0.9651060070671378
2403,356,0.030136986301369864,0.9651060070671378
7269,130,0.136986301369863,0.9651060070671378
2753,2168,0.03561643835616438,0.9651060070671378
4179,1187,0.06027397260273973,0.9651060070671378
2051,563,0.021917808219178082,0.9651060070671378
6563,76,0.09863013698630137,0.9651060070671378
4473,30,0.0684931506849315,0.9651060070671378
1659,105,0.01643835616438356,0.9651060070671378
6963,1383,0.11506849315068493,0.9651060070671378
831,799,0.0027397260273972603,0.9651060070671378
3153,1397,0.0410958904109589,0.9651060070671378
10675,4,0.4547945205479452,0.9651060070671378
3495,174,0.049315068493150684,0.9651060070671378
3497,11,0.049315068493150684,0.9634038800705468
3155,274,0.0410958904109589,0.9634038800705468
2405,125,0.030136986301369864,0.9634038800705468
6565,47,0.09863013698630137,0.9634038800705468
2053,1320,0.021917808219178082,0.9634038800705468
6965,172,0.11506849315068493,0.9634038800705468
2755,487,0.03561643835616438,0.9634038800705468
4475,5,0.0684931506849315,0.9634038800705468
4181,456,0.06027397260273973,0.9634038800705468
8459,1,0.17534246575342466,0.9634038800705468
1661,139,0.01643835616438356,0.9634038800705468
7271,33,0.136986301369863,0.9634038800705468
7599,5,0.15616438356164383,0.9634038800705468
5641,221,0.07945205479452055,0.9634038800705468
3789,84,0.0547945205479452,0.9634038800705468
835,1429,0.0027397260273972603,0.9634038800705468
1325,999,0.0136986301369863,0.9634038800705468
3499,39,0.049315068493150684,0.9617077464788732
1327,117,0.0136986301369863,0.9617077464788732
8891,345,0.20273972602739726,0.9617077464788732
4183,471,0.06027397260273973,0.9617077464788732
3157,4915,0.0410958904109589,0.9617077464788732
7601,15,0.15616438356164383,0.9617077464788732
3791,19,0.0547945205479452,0.9617077464788732
2055,2199,0.021917808219178082,0.9617077464788732
7273,49,0.136986301369863,0.9617077464788732
8463,280,0.17534246575342466,0.9617077464788732
4477,65,0.0684931506849315,0.9617077464788732
1663,276,0.01643835616438356,0.9617077464788732
5645,477,0.07945205479452055,0.9617077464788732
839,817,0.0027397260273972603,0.9617077464788732
2407,71,0.030136986301369864,0.9617077464788732
6567,87,0.09863013698630137,0.9617077464788732
6967,892,0.11506849315068493,0.9617077464788732
10677,2,0.4547945205479452,0.9617077464788732
2757,2664,0.03561643835616438,0.9617077464788732
8467,12,0.17534246575342466,0.9600175746924429
4185,553,0.06027397260273973,0.9600175746924429
843,2103,0.0027397260273972603,0.9600175746924429
3501,20,0.049315068493150684,0.9600175746924429
6969,304,0.11506849315068493,0.9600175746924429
5649,393,0.07945205479452055,0.9600175746924429
3793,505,0.0547945205479452,0.9600175746924429
4479,3,0.0684931506849315,0.9600175746924429
1329,145,0.0136986301369863,0.9600175746924429
2409,30,0.030136986301369864,0.9600175746924429
3159,278,0.0410958904109589,0.9600175746924429
6569,88,0.09863013698630137,0.9600175746924429
1665,270,0.01643835616438356,0.9600175746924429
2057,312,0.021917808219178082,0.9600175746924429
7275,24,0.136986301369863,0.9600175746924429
2759,1107,0.03561643835616438,0.9600175746924429
3161,6259,0.0410958904109589,0.9583333333333334
9767,2609,0.2876712328767123,0.9583333333333334
1667,1706,0.01643835616438356,0.9583333333333334
5653,2379,0.07945205479452055,0.9583333333333334
11187,4842,0.6164383561643836,0.9583333333333334
4187,6521,0.06027397260273973,0.9583333333333334
6971,13122,0.11506849315068493,0.9583333333333334
8893,8251,0.20273972602739726,0.9583333333333334
7605,3,0.15616438356164383,0.9583333333333334
7277,11894,0.136986301369863,0.9583333333333334
6085,86,0.08767123287671233,0.9583333333333334
1331,4235,0.0136986301369863,0.9583333333333334
8471,476,0.17534246575342466,0.9583333333333334
2761,9901,0.03561643835616438,0.9583333333333334
6303,1,0.09315068493150686,0.9583333333333334
847,2225,0.0027397260273972603,0.9583333333333334
9513,197,0.25205479452054796,0.9583333333333334
2411,208,0.030136986301369864,0.9583333333333334
3795,12,0.0547945205479452,0.9583333333333334
2059,6366,0.021917808219178082,0.9583333333333334
11587,250,0.8465753424657534,0.9583333333333334
11017,626,0.5972602739726027,0.9583333333333334
10679,6,0.4547945205479452,0.9583333333333334
4751,26,0.07397260273972603,0.9583333333333334
10143,1866,0.3287671232876712,0.9583333333333334
4481,5,0.0684931506849315,0.9583333333333334
6571,12002,0.09863013698630137,0.9583333333333334
10463,2796,0.36712328767123287,0.9583333333333334
11757,602,0.873972602739726,0.9583333333333334
3503,72,0.049315068493150684,0.9583333333333334
4189,115,0.06027397260273973,0.9566549912434326
7279,13,0.136986301369863,0.9566549912434326
2061,494,0.021917808219178082,0.9566549912434326
2413,21,0.030136986301369864,0.9566549912434326
851,456,0.0027397260273972603,0.9566549912434326
8475,275,0.17534246575342466,0.9566549912434326
1333,545,0.0136986301369863,0.9566549912434326
5657,460,0.07945205479452055,0.9566549912434326
1669,27,0.01643835616438356,0.9566549912434326
3163,250,0.0410958904109589,0.9566549912434326
3505,16,0.049315068493150684,0.9566549912434326
6573,210,0.09863013698630137,0.9566549912434326
6973,199,0.11506849315068493,0.9566549912434326
4483,1,0.0684931506849315,0.9566549912434326
2763,6554,0.03561643835616438,0.9566549912434326
2765,3858,0.03561643835616438,0.9549825174825175
4485,129,0.0684931506849315,0.9549825174825175
8479,185,0.17534246575342466,0.9549825174825175
855,2074,0.0027397260273972603,0.9549825174825175
9517,786,0.25205479452054796,0.9549825174825175
8895,382,0.20273972602739726,0.9549825174825175
7281,4,0.136986301369863,0.9549825174825175
7607,16,0.15616438356164383,0.9549825174825175
3165,1383,0.0410958904109589,0.9549825174825175
3799,20,0.0547945205479452,0.9549825174825175
3507,53,0.049315068493150684,0.9549825174825175
6575,261,0.09863013698630137,0.9549825174825175
1671,1944,0.01643835616438356,0.9549825174825175
6975,228,0.11506849315068493,0.9549825174825175
2415,108,0.030136986301369864,0.9549825174825175
4191,195,0.06027397260273973,0.9549825174825175
5661,1127,0.07945205479452055,0.9549825174825175
1335,2613,0.0136986301369863,0.9549825174825175
2063,3896,0.021917808219178082,0.9549825174825175
2767,1195,0.03561643835616438,0.9533158813263525
7283,92,0.136986301369863,0.9533158813263525
6977,159,0.11506849315068493,0.9533158813263525
10469,100,0.36712328767123287,0.9533158813263525
8483,116,0.17534246575342466,0.9533158813263525
5665,463,0.07945205479452055,0.9533158813263525
3167,543,0.0410958904109589,0.9533158813263525
4487,1,0.0684931506849315,0.9533158813263525
2417,38,0.030136986301369864,0.9533158813263525
4193,308,0.06027397260273973,0.9533158813263525
859,973,0.0027397260273972603,0.9533158813263525
3801,20,0.0547945205479452,0.9533158813263525
1337,443,0.0136986301369863,0.9533158813263525
3509,76,0.049315068493150684,0.9533158813263525
6577,89,0.09863013698630137,0.9533158813263525
2065,2666,0.021917808219178082,0.9533158813263525
1673,973,0.01643835616438356,0.9533158813263525
4195,520,0.06027397260273973,0.9516550522648084
7285,288,0.136986301369863,0.9516550522648084
6579,402,0.09863013698630137,0.9516550522648084
7609,14,0.15616438356164383,0.9516550522648084
5669,383,0.07945205479452055,0.9516550522648084
6979,343,0.11506849315068493,0.9516550522648084
3803,12,0.0547945205479452,0.9516550522648084
3511,124,0.049315068493150684,0.9516550522648084
2419,104,0.030136986301369864,0.9516550522648084
8897,345,0.20273972602739726,0.9516550522648084
10471,100,0.36712328767123287,0.9516550522648084
2769,1788,0.03561643835616438,0.9516550522648084
1339,593,0.0136986301369863,0.9516550522648084
2067,808,0.021917808219178082,0.9516550522648084
1675,3073,0.01643835616438356,0.9516550522648084
3169,438,0.0410958904109589,0.9516550522648084
8487,245,0.17534246575342466,0.9516550522648084
9521,774,0.25205479452054796,0.9516550522648084
863,5056,0.0027397260273972603,0.9516550522648084
11591,307,0.8465753424657534,0.95
4753,237,0.07397260273972603,0.95
2421,1574,0.030136986301369864,0.95
9525,376,0.25205479452054796,0.95
8491,1079,0.17534246575342466,0.95
11759,11,0.873972602739726,0.95
4197,7109,0.06027397260273973,0.95
4491,5,0.0684931506849315,0.95
6981,2841,0.11506849315068493,0.95
5673,1044,0.07945205479452055,0.95
3171,5174,0.0410958904109589,0.95
1341,1588,0.0136986301369863,0.95
6305,2,0.09315068493150686,0.95
6087,1,0.08767123287671233,0.95
11189,1108,0.6164383561643836,0.95
1677,80,0.01643835616438356,0.95
3805,21,0.0547945205479452,0.95
9769,16893,0.2876712328767123,0.95
7611,4,0.15616438356164383,0.95
6581,125,0.09863013698630137,0.95
10147,1999,0.3287671232876712,0.95
3513,118,0.049315068493150684,0.95
10685,7,0.4547945205479452,0.95
10473,377,0.36712328767123287,0.95
2771,4960,0.03561643835616438,0.95
2069,8338,0.021917808219178082,0.95
11021,26,0.5972602739726027,0.95
7287,31,0.136986301369863,0.95
3173,2169,0.0410958904109589,0.9483506944444444
6583,62,0.09863013698630137,0.9483506944444444
8899,1287,0.20273972602739726,0.9483506944444444
5677,427,0.07945205479452055,0.9483506944444444
4199,168,0.06027397260273973,0.9483506944444444
3807,4,0.0547945205479452,0.9483506944444444
3515,4803,0.049315068493150684,0.9483506944444444
2071,18998,0.021917808219178082,0.9483506944444444
7289,21,0.136986301369863,0.9483506944444444
2423,167,0.030136986301369864,0.9483506944444444
6983,483,0.11506849315068493,0.9483506944444444
1343,1437,0.0136986301369863,0.9483506944444444
1679,478,0.01643835616438356,0.9483506944444444
2773,2295,0.03561643835616438,0.9483506944444444
9529,128,0.25205479452054796,0.9483506944444444
8495,1170,0.17534246575342466,0.9483506944444444
10475,2,0.36712328767123287,0.9483506944444444
4493,46,0.0684931506849315,0.9483506944444444
869,1189,0.0027397260273972603,0.9483506944444444
1345,117,0.0136986301369863,0.9467071057192374
5681,333,0.07945205479452055,0.9467071057192374
6985,101,0.11506849315068493,0.9467071057192374
2073,6770,0.021917808219178082,0.9467071057192374
2775,919,0.03561643835616438,0.9467071057192374
4201,75,0.06027397260273973,0.9467071057192374
8499,65,0.17534246575342466,0.9467071057192374
3175,370,0.0410958904109589,0.9467071057192374
2425,1041,0.030136986301369864,0.9467071057192374
6585,79,0.09863013698630137,0.9467071057192374
873,521,0.0027397260273972603,0.9467071057192374
4495,55,0.0684931506849315,0.9467071057192374
1681,272,0.01643835616438356,0.9467071057192374
3809,6,0.0547945205479452,0.9467071057192374
3517,5,0.049315068493150684,0.9467071057192374
7291,260,0.136986301369863,0.9467071057192374
10479,2,0.36712328767123287,0.9450692041522492
10689,10,0.4547945205479452,0.9450692041522492
4497,10,0.0684931506849315,0.9450692041522492
4203,228,0.06027397260273973,0.9450692041522492
3177,2853,0.0410958904109589,0.9450692041522492
1683,5035,0.01643835616438356,0.9450692041522492
6987,373,0.11506849315068493,0.9450692041522492
3519,6,0.049315068493150684,0.9450692041522492
6587,49,0.09863013698630137,0.9450692041522492
7293,99,0.136986301369863,0.9450692041522492
8503,1518,0.17534246575342466,0.9450692041522492
1347,153,0.0136986301369863,0.9450692041522492
877,1254,0.0027397260273972603,0.9450692041522492
2427,35,0.030136986301369864,0.9450692041522492
9533,123,0.25205479452054796,0.9450692041522492
8901,1222,0.20273972602739726,0.9450692041522492
3811,31,0.0547945205479452,0.9450692041522492
2777,14245,0.03561643835616438,0.9450692041522492
2075,5737,0.021917808219178082,0.9450692041522492
5685,334,0.07945205479452055,0.9450692041522492
6589,319,0.09863013698630137,0.9434369602763385
2779,235,0.03561643835616438,0.9434369602763385
6989,947,0.11506849315068493,0.9434369602763385
1685,273,0.01643835616438356,0.9434369602763385
5689,199,0.07945205479452055,0.9434369602763385
881,296,0.0027397260273972603,0.9434369602763385
8507,33,0.17534246575342466,0.9434369602763385
1349,490,0.0136986301369863,0.9434369602763385
2429,105,0.030136986301369864,0.9434369602763385
3521,19,0.049315068493150684,0.9434369602763385
7295,4,0.136986301369863,0.9434369602763385
2077,586,0.021917808219178082,0.9434369602763385
3179,148,0.0410958904109589,0.9434369602763385
4205,61,0.06027397260273973,0.9434369602763385
3813,34,0.0547945205479452,0.9434369602763385
2431,1280,0.030136986301369864,0.9418103448275862
10691,86,0.4547945205479452,0.9418103448275862
2079,4713,0.021917808219178082,0.9418103448275862
8903,3490,0.20273972602739726,0.9418103448275862
10483,1682,0.36712328767123287,0.9418103448275862
11025,901,0.5972602739726027,0.9418103448275862
9537,239,0.25205479452054796,0.9418103448275862
11761,282,0.873972602739726,0.9418103448275862
1687,2125,0.01643835616438356,0.9418103448275862
11595,300,0.8465753424657534,0.9418103448275862
9771,2049,0.2876712328767123,0.9418103448275862
885,1361,0.0027397260273972603,0.9418103448275862
11191,2011,0.6164383561643836,0.9418103448275862
10151,5327,0.3287671232876712,0.9418103448275862
1351,4463,0.0136986301369863,0.9418103448275862
2781,16744,0.03561643835616438,0.9418103448275862
7297,122,0.136986301369863,0.9418103448275862
3181,4643,0.0410958904109589,0.9418103448275862
6991,18267,0.11506849315068493,0.9418103448275862
4755,5,0.07397260273972603,0.9418103448275862
4207,4473,0.06027397260273973,0.9418103448275862
3523,75,0.049315068493150684,0.9418103448275862
5693,2345,0.07945205479452055,0.9418103448275862
8511,897,0.17534246575342466,0.9418103448275862
4501,161,0.0684931506849315,0.9418103448275862
7613,9,0.15616438356164383,0.9418103448275862
3815,22,0.0547945205479452,0.9418103448275862
6591,2938,0.09863013698630137,0.9418103448275862
6307,7,0.09315068493150686,0.9418103448275862
5697,347,0.07945205479452055,0.9401893287435457
1689,153,0.01643835616438356,0.9401893287435457
7299,662,0.136986301369863,0.9401893287435457
2433,59,0.030136986301369864,0.9401893287435457
3183,732,0.0410958904109589,0.9401893287435457
4209,80,0.06027397260273973,0.9401893287435457
2081,37840,0.021917808219178082,0.9401893287435457
889,2110,0.0027397260273972603,0.9401893287435457
6993,145,0.11506849315068493,0.9401893287435457
8515,75,0.17534246575342466,0.9401893287435457
6593,48,0.09863013698630137,0.9401893287435457
1353,224,0.0136986301369863,0.9401893287435457
3525,11,0.049315068493150684,0.9401893287435457
10487,1,0.36712328767123287,0.938573883161512
6595,410,0.09863013698630137,0.938573883161512
2083,704,0.021917808219178082,0.938573883161512
9541,2,0.25205479452054796,0.938573883161512
8519,188,0.17534246575342466,0.938573883161512
2435,310,0.030136986301369864,0.938573883161512
5701,231,0.07945205479452055,0.938573883161512
7301,475,0.136986301369863,0.938573883161512
1355,115,0.0136986301369863,0.938573883161512
4505,4,0.0684931506849315,0.938573883161512
8905,91,0.20273972602739726,0.938573883161512
3527,24,0.049315068493150684,0.938573883161512
3185,923,0.0410958904109589,0.938573883161512
2785,2618,0.03561643835616438,0.938573883161512
4211,60,0.06027397260273973,0.938573883161512
1691,79,0.01643835616438356,0.938573883161512
6995,1045,0.11506849315068493,0.938573883161512
893,251,0.0027397260273972603,0.938573883161512
5705,703,0.07945205479452055,0.9369639794168096
4213,170,0.06027397260273973,0.9369639794168096
2787,381,0.03561643835616438,0.9369639794168096
897,281,0.0027397260273972603,0.9369639794168096
3187,5436,0.0410958904109589,0.9369639794168096
1693,7540,0.01643835616438356,0.9369639794168096
2437,60,0.030136986301369864,0.9369639794168096
1357,52,0.0136986301369863,0.9369639794168096
3529,31,0.049315068493150684,0.9369639794168096
6997,226,0.11506849315068493,0.9369639794168096
6597,694,0.09863013698630137,0.9369639794168096
8523,13,0.17534246575342466,0.9369639794168096
7303,11,0.136986301369863,0.9369639794168096
2085,254,0.021917808219178082,0.9369639794168096
8527,148,0.17534246575342466,0.9353595890410958
3189,2040,0.0410958904109589,0.9353595890410958
1695,39,0.01643835616438356,0.9353595890410958
2087,20051,0.021917808219178082,0.9353595890410958
6999,542,0.11506849315068493,0.9353595890410958
2789,3526,0.03561643835616438,0.9353595890410958
7305,38,0.136986301369863,0.9353595890410958
3823,193,0.0547945205479452,0.9353595890410958
5709,262,0.07945205479452055,0.9353595890410958
3531,39,0.049315068493150684,0.9353595890410958
4215,2,0.06027397260273973,0.9353595890410958
9545,106,0.25205479452054796,0.9353595890410958
1359,31,0.0136986301369863,0.9353595890410958
901,526,0.0027397260273972603,0.9353595890410958
6599,70,0.09863013698630137,0.9353595890410958
2439,214,0.030136986301369864,0.9353595890410958
8531,693,0.17534246575342466,0.9337606837606838
3533,181,0.049315068493150684,0.9337606837606838
7307,56,0.136986301369863,0.9337606837606838
2791,280,0.03561643835616438,0.9337606837606838
11029,135,0.5972602739726027,0.9337606837606838
3825,49,0.0547945205479452,0.9337606837606838
11763,82,0.873972602739726,0.9337606837606838
5713,449,0.07945205479452055,0.9337606837606838
1361,933,0.0136986301369863,0.9337606837606838
11193,68,0.6164383561643836,0.9337606837606838
4217,1202,0.06027397260273973,0.9337606837606838
905,479,0.0027397260273972603,0.9337606837606838
7615,4,0.15616438356164383,0.9337606837606838
3191,5566,0.0410958904109589,0.9337606837606838
1697,1113,0.01643835616438356,0.9337606837606838
11599,101,0.8465753424657534,0.9337606837606838
2089,2932,0.021917808219178082,0.9337606837606838
10493,547,0.36712328767123287,0.9337606837606838
6601,869,0.09863013698630137,0.9337606837606838
10155,1027,0.3287671232876712,0.9337606837606838
10697,4,0.4547945205479452,0.9337606837606838
9549,393,0.25205479452054796,0.9337606837606838
7001,2466,0.11506849315068493,0.9337606837606838
2441,408,0.030136986301369864,0.9337606837606838
4511,1,0.0684931506849315,0.9321672354948806
3535,50,0.049315068493150684,0.9321672354948806
5717,263,0.07945205479452055,0.9321672354948806
7309,245,0.136986301369863,0.9321672354948806
3827,31,0.0547945205479452,0.9321672354948806
909,270,0.0027397260273972603,0.9321672354948806
1699,44,0.01643835616438356,0.9321672354948806
10495,1,0.36712328767123287,0.9321672354948806
2091,134,0.021917808219178082,0.9321672354948806
7003,208,0.11506849315068493,0.9321672354948806
2443,1150,0.030136986301369864,0.9321672354948806
8535,218,0.17534246575342466,0.9321672354948806
4219,63,0.06027397260273973,0.9321672354948806
1363,69,0.0136986301369863,0.9321672354948806
6603,456,0.09863013698630137,0.9321672354948806
3193,221,0.0410958904109589,0.9321672354948806
2793,4302,0.03561643835616438,0.9321672354948806
1701,9,0.01643835616438356,0.9305792163543442
3195,191,0.0410958904109589,0.9305792163543442
10497,6,0.36712328767123287,0.9305792163543442
7311,58,0.136986301369863,0.9305792163543442
2445,110,0.030136986301369864,0.9305792163543442
7005,194,0.11506849315068493,0.9305792163543442
2093,127,0.021917808219178082,0.9305792163543442
4221,60,0.06027397260273973,0.9305792163543442
913,289,0.0027397260273972603,0.9305792163543442
5721,352,0.07945205479452055,0.9305792163543442
1365,11,0.0136986301369863,0.9305792163543442
6605,136,0.09863013698630137,0.9305792163543442
1703,439,0.01643835616438356,0.9289965986394558
917,1244,0.0027397260273972603,0.9289965986394558
6607,230,0.09863013698630137,0.9289965986394558
7313,33,0.136986301369863,0.9289965986394558
8543,184,0.17534246575342466,0.9289965986394558
9557,1369,0.25205479452054796,0.9289965986394558
5725,222,0.07945205479452055,0.9289965986394558
3831,1,0.0547945205479452,0.9289965986394558
3197,3644,0.0410958904109589,0.9289965986394558
4513,140,0.0684931506849315,0.9289965986394558
2797,280,0.03561643835616438,0.9289965986394558
7007,56,0.11506849315068493,0.9289965986394558
2447,350,0.030136986301369864,0.9289965986394558
2095,533,0.021917808219178082,0.9289965986394558
3537,21,0.049315068493150684,0.9289965986394558
1367,58,0.0136986301369863,0.9289965986394558
4223,274,0.06027397260273973,0.9289965986394558
4225,31,0.06027397260273973,0.9274193548387096
10501,20,0.36712328767123287,0.9274193548387096
7009,151,0.11506849315068493,0.9274193548387096
2097,452,0.021917808219178082,0.9274193548387096
921,1072,0.0027397260273972603,0.9274193548387096
1705,15,0.01643835616438356,0.9274193548387096
7315,6,0.136986301369863,0.9274193548387096
5729,120,0.07945205479452055,0.9274193548387096
6609,121,0.09863013698630137,0.9274193548387096
3199,350,0.0410958904109589,0.9274193548387096
2449,16,0.030136986301369864,0.9274193548387096
1369,13,0.0136986301369863,0.9274193548387096
3201,1553,0.0410958904109589,0.9258474576271186
7317,24,0.136986301369863,0.9258474576271186
10159,343,0.3287671232876712,0.9258474576271186
2451,17,0.030136986301369864,0.9258474576271186
2099,2177,0.021917808219178082,0.9258474576271186
1707,607,0.01643835616438356,0.9258474576271186
6091,2,0.08767123287671233,0.9258474576271186
6611,3010,0.09863013698630137,0.9258474576271186
4227,1244,0.06027397260273973,0.9258474576271186
2801,2547,0.03561643835616438,0.9258474576271186
11765,196,0.873972602739726,0.9258474576271186
10701,44,0.4547945205479452,0.9258474576271186
3539,8,0.049315068493150684,0.9258474576271186
11603,158,0.8465753424657534,0.9258474576271186
11033,176,0.5972602739726027,0.9258474576271186
9773,9983,0.2876712328767123,0.9258474576271186
4515,2,0.0684931506849315,0.9258474576271186
5733,1010,0.07945205479452055,0.9258474576271186
3835,6,0.0547945205479452,0.9258474576271186
1371,382,0.0136986301369863,0.9258474576271186
6309,99,0.09315068493150686,0.9258474576271186
8907,3943,0.20273972602739726,0.9258474576271186
9561,2129,0.25205479452054796,0.9258474576271186
11195,142,0.6164383561643836,0.9258474576271186
925,674,0.0027397260273972603,0.9258474576271186
8551,666,0.17534246575342466,0.9258474576271186
10503,1490,0.36712328767123287,0.9258474576271186
4759,19,0.07397260273972603,0.9258474576271186
7011,4547,0.11506849315068493,0.9258474576271186
1373,10,0.0136986301369863,0.9242808798646363
6613,72,0.09863013698630137,0.9242808798646363
8555,27,0.17534246575342466,0.9242808798646363
3203,59,0.0410958904109589,0.9242808798646363
2101,368,0.021917808219178082,0.9242808798646363
5737,298,0.07945205479452055,0.9242808798646363
7013,63,0.11506849315068493,0.9242808798646363
4229,265,0.06027397260273973,0.9242808798646363
7319,108,0.136986301369863,0.9242808798646363
929,2159,0.0027397260273972603,0.9242808798646363
10505,20,0.36712328767123287,0.9242808798646363
1375,1,0.0136986301369863,0.9227195945945946
3205,63,0.0410958904109589,0.9227195945945946
3541,7,0.049315068493150684,0.9227195945945946
6615,841,0.09863013698630137,0.9227195945945946
1711,286,0.01643835616438356,0.9227195945945946
7015,2009,0.11506849315068493,0.9227195945945946
933,148,0.0027397260273972603,0.9227195945945946
2453,14,0.030136986301369864,0.9227195945945946
4231,62,0.06027397260273973,0.9227195945945946
2103,462,0.021917808219178082,0.9227195945945946
9565,214,0.25205479452054796,0.9227195945945946
8559,467,0.17534246575342466,0.9227195945945946
2805,168,0.03561643835616438,0.9227195945945946
7321,52,0.136986301369863,0.9227195945945946
2105,53,0.021917808219178082,0.9211635750421585
4233,191,0.06027397260273973,0.9211635750421585
7017,36,0.11506849315068493,0.9211635750421585
3207,1369,0.0410958904109589,0.9211635750421585
7323,1300,0.136986301369863,0.9211635750421585
937,163,0.0027397260273972603,0.9211635750421585
5741,345,0.07945205479452055,0.9211635750421585
8563,128,0.17534246575342466,0.9211635750421585
6617,925,0.09863013698630137,0.9211635750421585
4235,24,0.06027397260273973,0.9196127946127947
7325,366,0.136986301369863,0.9196127946127947
8567,455,0.17534246575342466,0.9196127946127947
1715,60,0.01643835616438356,0.9196127946127947
2807,388,0.03561643835616438,0.9196127946127947
2455,100,0.030136986301369864,0.9196127946127947
1379,1,0.0136986301369863,0.9196127946127947
3209,53,0.0410958904109589,0.9196127946127947
7019,151,0.11506849315068493,0.9196127946127947
2107,167,0.021917808219178082,0.9196127946127947
6619,245,0.09863013698630137,0.9196127946127947
941,224,0.0027397260273972603,0.9196127946127947
3543,10,0.049315068493150684,0.9196127946127947
1717,5,0.01643835616438356,0.9180672268907563
3841,5,0.0547945205479452,0.9180672268907563
7327,2,0.136986301369863,0.9180672268907563
4237,444,0.06027397260273973,0.9180672268907563
1381,300,0.0136986301369863,0.9180672268907563
11037,66,0.5972602739726027,0.9180672268907563
7021,1613,0.11506849315068493,0.9180672268907563
2109,149,0.021917808219178082,0.9180672268907563
6621,1550,0.09863013698630137,0.9180672268907563
10513,131,0.36712328767123287,0.9180672268907563
8571,1057,0.17534246575342466,0.9180672268907563
10703,20,0.4547945205479452,0.9180672268907563
10163,37,0.3287671232876712,0.9180672268907563
11607,10,0.8465753424657534,0.9180672268907563
11197,37,0.6164383561643836,0.9180672268907563
9775,1496,0.2876712328767123,0.9180672268907563
9573,48,0.25205479452054796,0.9180672268907563
8909,736,0.20273972602739726,0.9180672268907563
4519,2,0.0684931506849315,0.9180672268907563
7619,1,0.15616438356164383,0.9180672268907563
2457,135,0.030136986301369864,0.9180672268907563
11767,17,0.873972602739726,0.9180672268907563
5745,299,0.07945205479452055,0.9180672268907563
3545,5,0.049315068493150684,0.9180672268907563
945,1153,0.0027397260273972603,0.9180672268907563
4761,7,0.07397260273972603,0.9180672268907563
3211,405,0.0410958904109589,0.9180672268907563
7329,2,0.136986301369863,0.9165268456375839
949,368,0.0027397260273972603,0.9165268456375839
2111,55,0.021917808219178082,0.9165268456375839
6623,420,0.09863013698630137,0.9165268456375839
7023,2175,0.11506849315068493,0.9165268456375839
3213,100,0.0410958904109589,0.9165268456375839
2809,708,0.03561643835616438,0.9165268456375839
1383,50,0.0136986301369863,0.9165268456375839
4239,51,0.06027397260273973,0.9165268456375839
1719,50,0.01643835616438356,0.9165268456375839
5749,457,0.07945205479452055,0.9165268456375839
8575,235,0.17534246575342466,0.9165268456375839
8579,27,0.17534246575342466,0.9149916247906198
6625,27,0.09863013698630137,0.9149916247906198
4241,11,0.06027397260273973,0.9149916247906198
953,94,0.0027397260273972603,0.9149916247906198
1385,187,0.0136986301369863,0.9149916247906198
2113,139,0.021917808219178082,0.9149916247906198
7025,180,0.11506849315068493,0.9149916247906198
5753,340,0.07945205479452055,0.9149916247906198
3215,193,0.0410958904109589,0.9149916247906198
5757,313,0.07945205479452055,0.9134615384615384
8583,219,0.17534246575342466,0.9134615384615384
7027,3241,0.11506849315068493,0.9134615384615384
3217,55,0.0410958904109589,0.9134615384615384
2811,125,0.03561643835616438,0.9134615384615384
6627,588,0.09863013698630137,0.9134615384615384
4243,121,0.06027397260273973,0.9134615384615384
1723,30,0.01643835616438356,0.9134615384615384
7331,2,0.136986301369863,0.9134615384615384
2115,441,0.021917808219178082,0.9134615384615384
957,203,0.0027397260273972603,0.9134615384615384
3219,126,0.0410958904109589,0.9119365609348915
961,39,0.0027397260273972603,0.9119365609348915
4245,4,0.06027397260273973,0.9119365609348915
6629,23,0.09863013698630137,0.9119365609348915
5761,270,0.07945205479452055,0.9119365609348915
2117,57,0.021917808219178082,0.9119365609348915
1725,25,0.01643835616438356,0.9119365609348915
10705,38,0.4547945205479452,0.9104166666666667
9777,741,0.2876712328767123,0.9104166666666667
4521,7,0.0684931506849315,0.9104166666666667
6631,221,0.09863013698630137,0.9104166666666667
11041,443,0.5972602739726027,0.9104166666666667
11611,751,0.8465753424657534,0.9104166666666667
11769,2718,0.873972602739726,0.9104166666666667
2813,974,0.03561643835616438,0.9104166666666667
3547,16,0.049315068493150684,0.9104166666666667
9585,31,0.25205479452054796,0.9104166666666667
2463,22,0.030136986301369864,0.9104166666666667
7621,1,0.15616438356164383,0.9104166666666667
8591,2013,0.17534246575342466,0.9104166666666667
1389,1058,0.0136986301369863,0.9104166666666667
10167,3663,0.3287671232876712,0.9104166666666667
5765,2112,0.07945205479452055,0.9104166666666667
8911,1292,0.20273972602739726,0.9104166666666667
6093,9,0.08767123287671233,0.9104166666666667
4247,2535,0.06027397260273973,0.9104166666666667
4763,8,0.07397260273972603,0.9104166666666667
7029,5824,0.11506849315068493,0.9104166666666667
2119,2358,0.021917808219178082,0.9104166666666667
11199,4942,0.6164383561643836,0.9104166666666667
10521,6163,0.36712328767123287,0.9104166666666667
7333,10,0.136986301369863,0.9104166666666667
6311,7,0.09315068493150686,0.9104166666666667
3221,2834,0.0410958904109589,0.9104166666666667
965,1858,0.0027397260273972603,0.9104166666666667
1727,1019,0.01643835616438356,0.9104166666666667
2121,27,0.021917808219178082,0.9089018302828619
3223,25,0.0410958904109589,0.9089018302828619
5769,365,0.07945205479452055,0.9089018302828619
