SPX (S&P 500 INDEX),2731.25,+32.62,
Feb 15 2018 @ 16:16 ET,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
18 Mar 2625.00 (SPXW1802C2625),106.10,+16.10,114.20,115.90,12,567,18 Mar 2625.00 (SPXW1802O2625),9.40,-5.95,9.30,9.60,512,8029,
18 Mar 2625.00 (SPXW1802C2625-E),106.10,+16.10,114.20,115.90,12,567,18 Mar 2625.00 (SPXW1802O2625-E),9.40,-5.95,9.30,9.60,512,8029,
18 Mar 2630.00 (SPXW1802C2630),101.68,+34.68,109.80,111.40,11,40,18 Mar 2630.00 (SPXW1802O2630),11.80,-4.45,9.80,10.20,87,1309,
18 Mar 2630.00 (SPXW1802C2630-E),101.68,+34.68,109.80,111.40,11,40,18 Mar 2630.00 (SPXW1802O2630-E),11.80,-4.45,9.80,10.20,87,1309,
18 Mar 2635.00 (SPXW1802C2635),89.40,+29.40,105.30,106.90,1,95,18 Mar 2635.00 (SPXW1802O2635),10.75,-6.95,10.30,10.70,50,2883,
18 Mar 2635.00 (SPXW1802C2635-E),89.40,+29.40,105.30,106.90,1,95,18 Mar 2635.00 (SPXW1802O2635-E),10.75,-6.95,10.30,10.70,50,2883,
18 Mar 2640.00 (SPXW1802C2640),100.30,+30.55,100.90,102.50,5,39,18 Mar 2640.00 (SPXW1802O2640),11.35,-6.70,10.90,11.20,548,1412,
18 Mar 2640.00 (SPXW1802C2640-E),100.30,+30.55,100.90,102.50,5,39,18 Mar 2640.00 (SPXW1802O2640-E),11.35,-6.70,10.90,11.20,548,1412,
18 Mar 2645.00 (SPXW1802C2645),95.85,+41.85,96.50,98.00,1,31,18 Mar 2645.00 (SPXW1802O2645),12.90,-6.90,11.50,11.80,256,5166,
18 Mar 2645.00 (SPXW1802C2645-E),95.85,+41.85,96.50,98.00,1,31,18 Mar 2645.00 (SPXW1802O2645-E),12.90,-6.90,11.50,11.80,256,5166,
18 Mar 2650.00 (SPXW1802C2650),77.10,+8.90,92.10,93.70,25,2503,18 Mar 2650.00 (SPXW1802O2650),13.60,-6.60,12.10,12.50,1390,9252,
18 Mar 2650.00 (SPXW1802C2650-E),77.10,+8.90,92.10,93.70,25,2503,18 Mar 2650.00 (SPXW1802O2650-E),13.60,-6.60,12.10,12.50,1390,9252,
18 Mar 2655.00 (SPXW1802C2655),87.25,+22.55,87.80,89.40,23,342,18 Mar 2655.00 (SPXW1802O2655),14.02,-9.36,12.80,13.20,23,1468,
18 Mar 2655.00 (SPXW1802C2655-E),87.25,+22.55,87.80,89.40,23,342,18 Mar 2655.00 (SPXW1802O2655-E),14.02,-9.36,12.80,13.20,23,1468,
18 Mar 2660.00 (SPXW1802C2660),76.80,+20.00,83.60,85.10,1,80,18 Mar 2660.00 (SPXW1802O2660),15.17,-7.43,13.50,13.90,83,2351,
18 Mar 2660.00 (SPXW1802C2660-E),76.80,+20.00,83.60,85.10,1,80,18 Mar 2660.00 (SPXW1802O2660-E),15.17,-7.43,13.50,13.90,83,2351,
18 Mar 2665.00 (SPXW1802C2665),72.80,+31.57,79.40,80.90,13,52,18 Mar 2665.00 (SPXW1802O2665),16.53,-7.57,14.30,14.80,43,568,
18 Mar 2665.00 (SPXW1802C2665-E),72.80,+31.57,79.40,80.90,13,52,18 Mar 2665.00 (SPXW1802O2665-E),16.53,-7.57,14.30,14.80,43,568,
18 Mar 2670.00 (SPXW1802C2670),64.20,+14.45,75.30,76.80,6,92,18 Mar 2670.00 (SPXW1802O2670),16.85,-8.18,15.10,15.60,103,1931,
18 Mar 2670.00 (SPXW1802C2670-E),64.20,+14.45,75.30,76.80,6,92,18 Mar 2670.00 (SPXW1802O2670-E),16.85,-8.18,15.10,15.60,103,1931,
18 Mar 2675.00 (SPXW1802C2675),67.00,+20.65,71.20,72.70,48,758,18 Mar 2675.00 (SPXW1802O2675),18.06,-8.39,16.00,16.60,1182,5222,
18 Mar 2675.00 (SPXW1802C2675-E),67.00,+20.65,71.20,72.70,48,758,18 Mar 2675.00 (SPXW1802O2675-E),18.06,-8.39,16.00,16.60,1182,5222,
18 Mar 2680.00 (SPXW1802C2680),63.77,+20.72,67.20,68.70,19,123,18 Mar 2680.00 (SPXW1802O2680),18.70,-9.45,17.00,17.60,71,2515,
18 Mar 2680.00 (SPXW1802C2680-E),63.77,+20.72,67.20,68.70,19,123,18 Mar 2680.00 (SPXW1802O2680-E),18.70,-9.45,17.00,17.60,71,2515,
18 Mar 2685.00 (SPXW1802C2685),49.25,+11.15,63.30,64.80,2,49,18 Mar 2685.00 (SPXW1802O2685),20.45,-9.05,18.10,18.70,83,641,
18 Mar 2685.00 (SPXW1802C2685-E),49.25,+11.15,63.30,64.70,2,49,18 Mar 2685.00 (SPXW1802O2685-E),20.45,-9.05,18.10,18.70,83,641,
18 Mar 2690.00 (SPXW1802C2690),56.67,+16.72,59.40,60.90,27,557,18 Mar 2690.00 (SPXW1802O2690),20.85,-11.00,19.20,19.80,604,2463,
18 Mar 2690.00 (SPXW1802C2690-E),56.67,+16.72,59.40,60.90,27,557,18 Mar 2690.00 (SPXW1802O2690-E),20.85,-11.00,19.20,19.80,604,2463,
18 Mar 2695.00 (SPXW1802C2695),52.57,+14.75,55.70,57.10,26,61,18 Mar 2695.00 (SPXW1802O2695),22.90,-11.10,20.40,21.00,23,1546,
18 Mar 2695.00 (SPXW1802C2695-E),52.57,+14.75,55.70,57.10,26,61,18 Mar 2695.00 (SPXW1802O2695-E),22.90,-11.10,20.40,21.00,23,1546,
18 Mar 2700.00 (SPXW1802C2700),52.05,+17.30,52.00,53.30,2168,3537,18 Mar 2700.00 (SPXW1802O2700),23.45,-11.85,21.70,22.30,2590,8194,
18 Mar 2700.00 (SPXW1802C2700-E),52.05,+17.30,52.00,53.30,2168,3537,18 Mar 2700.00 (SPXW1802O2700-E),23.45,-11.85,21.70,22.30,2590,8194,
18 Mar 2705.00 (SPXW1802C2705),47.40,+16.19,48.40,49.70,54,2570,18 Mar 2705.00 (SPXW1802O2705),25.20,-11.60,23.10,23.70,11,2788,
18 Mar 2705.00 (SPXW1802C2705-E),47.40,+16.19,48.40,49.70,54,2570,18 Mar 2705.00 (SPXW1802O2705-E),25.20,-11.60,23.10,23.70,11,2788,
18 Mar 2710.00 (SPXW1802C2710),43.60,+15.00,45.00,46.20,51,437,18 Mar 2710.00 (SPXW1802O2710),27.14,-11.41,24.60,25.20,103,631,
18 Mar 2710.00 (SPXW1802C2710-E),43.60,+15.00,45.00,46.20,51,437,18 Mar 2710.00 (SPXW1802O2710-E),27.14,-11.41,24.60,25.20,103,631,
18 Mar 2715.00 (SPXW1802C2715),40.45,+14.40,41.60,42.80,73,115,18 Mar 2715.00 (SPXW1802O2715),30.70,-11.95,26.10,26.80,28,1546,
18 Mar 2715.00 (SPXW1802C2715-E),40.45,+14.40,41.60,42.80,73,115,18 Mar 2715.00 (SPXW1802O2715-E),30.70,-11.95,26.10,26.80,28,1546,
18 Mar 2720.00 (SPXW1802C2720),36.87,+12.87,38.40,39.50,90,724,18 Mar 2720.00 (SPXW1802O2720),30.82,-14.33,27.90,28.60,397,4613,
18 Mar 2720.00 (SPXW1802C2720-E),36.87,+12.87,38.40,39.50,90,724,18 Mar 2720.00 (SPXW1802O2720-E),30.82,-14.33,27.90,28.60,397,4613,
18 Mar 2725.00 (SPXW1802C2725),33.70,+11.76,35.30,36.30,413,4853,18 Mar 2725.00 (SPXW1802O2725),31.70,-16.35,29.80,30.50,910,6562,
18 Mar 2725.00 (SPXW1802C2725-E),33.70,+11.76,35.30,36.30,413,4853,18 Mar 2725.00 (SPXW1802O2725-E),31.70,-16.35,29.80,30.50,910,6562,
18 Mar 2730.00 (SPXW1802C2730),32.00,+12.75,32.30,33.10,355,537,18 Mar 2730.00 (SPXW1802O2730),37.15,-11.75,31.70,32.50,55,1695,
18 Mar 2730.00 (SPXW1802C2730-E),32.00,+12.75,32.30,33.10,355,537,18 Mar 2730.00 (SPXW1802O2730-E),37.15,-11.75,31.70,32.50,55,1695,
18 Mar 2735.00 (SPXW1802C2735),29.00,+10.90,29.50,30.20,411,919,18 Mar 2735.00 (SPXW1802O2735),40.95,-21.43,33.60,34.70,319,4875,
18 Mar 2735.00 (SPXW1802C2735-E),29.00,+10.90,29.50,30.20,411,919,18 Mar 2735.00 (SPXW1802O2735-E),40.95,-21.43,33.60,34.70,319,4875,
18 Mar 2740.00 (SPXW1802C2740),24.85,+8.65,26.80,27.50,148,244,18 Mar 2740.00 (SPXW1802O2740),40.40,-21.60,35.90,37.00,373,6443,
18 Mar 2740.00 (SPXW1802C2740-E),24.85,+8.65,26.80,27.50,148,244,18 Mar 2740.00 (SPXW1802O2740-E),40.40,-21.60,35.90,37.00,373,6443,
18 Mar 2745.00 (SPXW1802C2745),22.72,+11.27,24.30,24.90,22,159,18 Mar 2745.00 (SPXW1802O2745),43.00,-22.70,38.30,39.50,6,585,
18 Mar 2745.00 (SPXW1802C2745-E),22.72,+11.27,24.30,24.90,22,159,18 Mar 2745.00 (SPXW1802O2745-E),43.00,-22.70,38.30,39.50,6,585,
18 Mar 2750.00 (SPXW1802C2750),20.50,+8.30,21.90,22.50,1089,2094,18 Mar 2750.00 (SPXW1802O2750),47.65,-22.22,40.90,42.10,33,3070,
18 Mar 2750.00 (SPXW1802C2750-E),20.50,+8.30,21.90,22.50,1089,2094,18 Mar 2750.00 (SPXW1802O2750-E),47.65,-22.22,40.90,42.10,33,3070,
18 Mar 2755.00 (SPXW1802C2755),18.35,+7.30,19.70,20.30,134,207,18 Mar 2755.00 (SPXW1802O2755),53.55,-23.48,43.60,44.90,1,847,
18 Mar 2755.00 (SPXW1802C2755-E),18.35,+7.30,19.70,20.30,134,207,18 Mar 2755.00 (SPXW1802O2755-E),53.55,-23.48,43.60,44.90,1,847,
18 Mar 2760.00 (SPXW1802C2760),16.60,+6.85,17.70,18.20,416,1476,18 Mar 2760.00 (SPXW1802O2760),51.70,-26.48,46.50,47.90,16,1571,
18 Mar 2760.00 (SPXW1802C2760-E),16.60,+6.85,17.70,18.20,416,1476,18 Mar 2760.00 (SPXW1802O2760-E),51.70,-26.48,46.50,47.90,16,1571,
18 Mar 2765.00 (SPXW1802C2765),14.70,+7.20,15.80,16.30,54,619,18 Mar 2765.00 (SPXW1802O2765),75.08,0.0,49.60,51.00,0,1114,
18 Mar 2765.00 (SPXW1802C2765-E),14.70,+7.20,15.80,16.30,54,619,18 Mar 2765.00 (SPXW1802O2765-E),75.08,0.0,49.60,51.00,0,1114,
18 Mar 2770.00 (SPXW1802C2770),14.10,+6.40,14.00,14.60,612,781,18 Mar 2770.00 (SPXW1802O2770),65.40,-18.40,52.80,54.30,46,506,
18 Mar 2770.00 (SPXW1802C2770-E),14.10,+6.40,14.00,14.60,612,781,18 Mar 2770.00 (SPXW1802O2770-E),65.40,-18.40,52.80,54.30,46,506,
18 Mar 2775.00 (SPXW1802C2775),11.61,+4.81,12.40,13.00,28,4767,18 Mar 2775.00 (SPXW1802O2775),62.90,-26.40,56.20,57.70,12,3332,
18 Mar 2775.00 (SPXW1802C2775-E),11.61,+4.81,12.40,13.00,28,4767,18 Mar 2775.00 (SPXW1802O2775-E),62.90,-26.40,56.20,57.70,12,3332,
18 Mar 2780.00 (SPXW1802C2780),10.81,+5.11,11.00,11.50,1014,1349,18 Mar 2780.00 (SPXW1802O2780),64.10,-30.60,59.70,61.30,17,861,
18 Mar 2780.00 (SPXW1802C2780-E),10.81,+5.11,11.00,11.50,1014,1349,18 Mar 2780.00 (SPXW1802O2780-E),64.10,-30.60,59.70,61.30,17,861,
18 Mar 2785.00 (SPXW1802C2785),6.90,+1.59,9.70,10.20,4,695,18 Mar 2785.00 (SPXW1802O2785),69.10,-21.30,63.40,65.10,7,2741,
18 Mar 2785.00 (SPXW1802C2785-E),6.90,+1.59,9.70,10.20,4,695,18 Mar 2785.00 (SPXW1802O2785-E),69.10,-21.30,63.40,65.10,7,2741,
18 Mar 2790.00 (SPXW1802C2790),8.90,+4.22,8.60,9.10,32,1173,18 Mar 2790.00 (SPXW1802O2790),78.40,-16.40,67.30,68.90,30,941,
18 Mar 2790.00 (SPXW1802C2790-E),8.90,+4.22,8.60,9.10,32,1173,18 Mar 2790.00 (SPXW1802O2790-E),78.40,-16.40,67.30,68.90,30,941,
18 Mar 2795.00 (SPXW1802C2795),7.15,+4.85,7.60,8.00,33,292,18 Mar 2795.00 (SPXW1802O2795),78.49,-21.81,71.20,72.90,10,247,
18 Mar 2795.00 (SPXW1802C2795-E),7.15,+4.85,7.60,8.00,33,292,18 Mar 2795.00 (SPXW1802O2795-E),78.49,-21.81,71.20,72.90,10,247,
18 Mar 2800.00 (SPXW1802C2800),6.50,+2.80,6.70,7.10,798,3335,18 Mar 2800.00 (SPXW1802O2800),79.80,-25.00,75.30,77.00,67,4292,
18 Mar 2800.00 (SPXW1802C2800-E),6.50,+2.80,6.70,7.10,798,3335,18 Mar 2800.00 (SPXW1802O2800-E),79.80,-25.00,75.30,77.00,67,4292,
18 Mar 2805.00 (SPXW1802C2805),6.30,+3.57,5.90,6.30,6,222,18 Mar 2805.00 (SPXW1802O2805),84.00,-74.65,79.50,81.20,11,258,
18 Mar 2805.00 (SPXW1802C2805-E),6.30,+3.57,5.90,6.30,6,222,18 Mar 2805.00 (SPXW1802O2805-E),84.00,-74.65,79.50,81.20,11,258,
18 Mar 2810.00 (SPXW1802C2810),5.20,+2.45,5.20,5.60,8,554,18 Mar 2810.00 (SPXW1802O2810),120.05,+5.55,83.40,85.80,42,355,
18 Mar 2810.00 (SPXW1802C2810-E),5.20,+2.45,5.20,5.60,8,554,18 Mar 2810.00 (SPXW1802O2810-E),120.05,+5.55,83.40,85.80,42,355,
18 Mar 2815.00 (SPXW1802C2815),4.80,+2.55,4.60,5.00,8,693,18 Mar 2815.00 (SPXW1802O2815),93.43,-25.58,87.70,90.20,8,2613,
18 Mar 2815.00 (SPXW1802C2815-E),4.80,+2.55,4.60,5.00,8,693,18 Mar 2815.00 (SPXW1802O2815-E),93.43,-25.58,87.70,90.20,8,2613,
18 Mar 2820.00 (SPXW1802C2820),4.30,+2.17,4.00,4.40,400,1302,18 Mar 2820.00 (SPXW1802O2820),113.35,-10.65,92.20,94.70,2,932,
18 Mar 2820.00 (SPXW1802C2820-E),4.30,+2.17,4.00,4.40,400,1302,18 Mar 2820.00 (SPXW1802O2820-E),113.35,-10.65,92.20,94.70,2,932,
18 Mar 2825.00 (SPXW1802C2825),3.95,+2.20,3.50,3.90,226,5211,18 Mar 2825.00 (SPXW1802O2825),102.42,-78.03,96.70,99.30,5,4984,
18 Mar 2825.00 (SPXW1802C2825-E),3.95,+2.20,3.50,3.90,226,5211,18 Mar 2825.00 (SPXW1802O2825-E),102.42,-78.03,96.70,99.30,5,4984,
18 Mar 2830.00 (SPXW1802C2830),3.60,+2.50,3.10,3.50,18,1397,18 Mar 2830.00 (SPXW1802O2830),109.75,-75.50,101.30,103.90,8,589,
18 Mar 2830.00 (SPXW1802C2830-E),3.60,+2.50,3.10,3.50,18,1397,18 Mar 2830.00 (SPXW1802O2830-E),109.75,-75.50,101.10,103.80,8,589,
18 Mar 2835.00 (SPXW1802C2835),3.10,+1.67,2.80,3.10,41,274,18 Mar 2835.00 (SPXW1802O2835),187.85,0.0,106.00,108.70,0,404,
18 Mar 2835.00 (SPXW1802C2835-E),3.10,+1.67,2.80,3.10,41,274,18 Mar 2835.00 (SPXW1802O2835-E),187.85,0.0,106.00,108.70,0,404,
18 Mar 2840.00 (SPXW1802C2840),1.45,+0.25,2.55,2.70,170,4915,18 Mar 2840.00 (SPXW1802O2840),161.61,0.0,110.50,113.30,0,1969,
18 Mar 2840.00 (SPXW1802C2840-E),1.45,+0.25,2.55,2.70,170,4915,18 Mar 2840.00 (SPXW1802O2840-E),161.61,0.0,110.50,113.30,0,1969,
18 Mar 2845.00 (SPXW1802C2845),1.13,0.0,2.25,2.45,0,278,18 Mar 2845.00 (SPXW1802O2845),166.48,0.0,115.40,118.10,0,24,
18 Mar 2845.00 (SPXW1802C2845-E),1.13,0.0,2.25,2.45,0,278,18 Mar 2845.00 (SPXW1802O2845-E),166.48,0.0,115.40,118.10,0,24,
18 Mar 2850.00 (SPXW1802C2850),2.25,+1.10,1.95,2.15,1640,6259,18 Mar 2850.00 (SPXW1802O2850),214.90,0.0,120.00,122.80,0,743,
18 Mar 2850.00 (SPXW1802C2850-E),2.25,+1.10,1.95,2.15,1640,6259,18 Mar 2850.00 (SPXW1802O2850-E),214.90,0.0,120.00,122.80,0,743,
18 Mar 2855.00 (SPXW1802C2855),1.72,+0.47,1.80,2.00,33,250,18 Mar 2855.00 (SPXW1802O2855),157.69,0.0,124.70,127.50,0,590,
18 Mar 2855.00 (SPXW1802C2855-E),1.72,+0.47,1.80,2.00,33,250,18 Mar 2855.00 (SPXW1802O2855-E),157.69,0.0,124.70,127.50,0,590,
18 Mar 2860.00 (SPXW1802C2860),1.67,+0.73,1.65,1.85,22,1383,18 Mar 2860.00 (SPXW1802O2860),188.55,0.0,129.50,132.30,0,186,
18 Mar 2860.00 (SPXW1802C2860-E),1.67,+0.73,1.65,1.85,22,1383,18 Mar 2860.00 (SPXW1802O2860-E),188.55,0.0,129.50,132.30,0,186,
18 Mar 2865.00 (SPXW1802C2865),1.46,+0.32,1.40,1.60,20,543,18 Mar 2865.00 (SPXW1802O2865),196.67,0.0,134.40,137.20,0,1163,
18 Mar 2865.00 (SPXW1802C2865-E),1.46,+0.32,1.40,1.60,20,543,18 Mar 2865.00 (SPXW1802O2865-E),196.67,0.0,134.40,137.20,0,1163,
18 Mar 2870.00 (SPXW1802C2870),1.33,+0.53,1.25,1.45,10,438,18 Mar 2870.00 (SPXW1802O2870),133.15,0.0,139.20,142.00,0,98,
18 Mar 2870.00 (SPXW1802C2870-E),1.33,+0.53,1.25,1.45,10,438,18 Mar 2870.00 (SPXW1802O2870-E),133.15,0.0,139.20,142.00,0,98,
18 Mar 2875.00 (SPXW1802C2875),0.80,+0.20,1.10,1.30,15,5174,18 Mar 2875.00 (SPXW1802O2875),163.15,-66.20,144.10,146.90,3,56,
18 Mar 2875.00 (SPXW1802C2875-E),0.80,+0.20,1.10,1.30,15,5174,18 Mar 2875.00 (SPXW1802O2875-E),163.15,-66.20,144.10,146.90,3,56,
18 Mar 2880.00 (SPXW1802C2880),0.75,+0.25,1.00,1.20,4,2169,18 Mar 2880.00 (SPXW1802O2880),67.80,0.0,148.50,151.40,0,497,
18 Mar 2880.00 (SPXW1802C2880-E),0.75,+0.25,1.00,1.20,4,2169,18 Mar 2880.00 (SPXW1802O2880-E),67.80,0.0,148.50,151.40,0,497,
18 Mar 2885.00 (SPXW1802C2885),0.40,0.0,0.90,1.10,0,370,18 Mar 2885.00 (SPXW1802O2885),145.55,0.0,149.60,161.40,0,74,
18 Mar 2885.00 (SPXW1802C2885-E),0.40,0.0,0.90,1.10,0,370,18 Mar 2885.00 (SPXW1802O2885-E),145.55,0.0,149.60,161.40,0,74,
18 Mar 2890.00 (SPXW1802C2890),1.00,+0.50,0.85,1.00,15,2853,18 Mar 2890.00 (SPXW1802O2890),292.13,0.0,154.50,167.20,0,31,
18 Mar 2890.00 (SPXW1802C2890-E),1.00,+0.50,0.85,1.05,15,2853,18 Mar 2890.00 (SPXW1802O2890-E),292.13,0.0,154.50,167.20,0,31,
18 Mar 2895.00 (SPXW1802C2895),0.55,0.0,0.75,0.95,0,148,18 Mar 2895.00 (SPXW1802O2895),69.80,0.0,159.40,171.20,0,4,
18 Mar 2895.00 (SPXW1802C2895-E),0.55,0.0,0.75,0.95,0,148,18 Mar 2895.00 (SPXW1802O2895-E),69.80,0.0,159.40,171.20,0,4,
18 Mar 2900.00 (SPXW1802C2900),0.80,+0.25,0.70,0.85,269,4643,18 Mar 2900.00 (SPXW1802O2900),186.60,-44.37,164.40,177.00,4,35,
18 Mar 2900.00 (SPXW1802C2900-E),0.80,+0.25,0.70,0.85,269,4643,18 Mar 2900.00 (SPXW1802O2900-E),186.60,-44.37,164.40,177.00,4,35,
18 Mar 2905.00 (SPXW1802C2905),0.45,-0.40,0.65,0.80,30,732,18 Mar 2905.00 (SPXW1802O2905),89.25,0.0,169.30,181.10,0,17,
18 Mar 2905.00 (SPXW1802C2905-E),0.45,-0.40,0.65,0.80,30,732,18 Mar 2905.00 (SPXW1802O2905-E),89.25,0.0,169.30,181.10,0,17,
18 Mar 2910.00 (SPXW1802C2910),0.70,+0.05,0.60,0.75,171,923,18 Mar 2910.00 (SPXW1802O2910),63.30,0.0,174.20,186.10,0,2,
18 Mar 2910.00 (SPXW1802C2910-E),0.70,+0.05,0.60,0.75,171,923,18 Mar 2910.00 (SPXW1802O2910-E),63.30,0.0,174.20,186.10,0,2,
18 Mar 2915.00 (SPXW1802C2915),0.60,-0.10,0.55,0.65,11,5436,18 Mar 2915.00 (SPXW1802O2915),101.00,0.0,178.90,191.80,0,24,
18 Mar 2915.00 (SPXW1802C2915-E),0.60,-0.10,0.55,0.65,11,5436,18 Mar 2915.00 (SPXW1802O2915-E),101.00,0.0,178.90,191.80,0,24,
18 Mar 2920.00 (SPXW1802C2920),0.45,+0.10,0.50,0.65,1,2040,18 Mar 2920.00 (SPXW1802O2920),0.0,0.0,184.10,195.90,0,0,
18 Mar 2920.00 (SPXW1802C2920-E),0.45,+0.10,0.50,0.65,1,2040,18 Mar 2920.00 (SPXW1802O2920-E),0.0,0.0,184.10,195.90,0,0,
18 Mar 2925.00 (SPXW1802C2925),0.60,+0.10,0.45,0.60,31,5566,18 Mar 2925.00 (SPXW1802O2925),138.20,0.0,189.10,201.30,0,14,
18 Mar 2925.00 (SPXW1802C2925-E),0.60,+0.10,0.45,0.60,31,5566,18 Mar 2925.00 (SPXW1802O2925-E),138.20,0.0,189.10,201.30,0,14,
18 Mar 2930.00 (SPXW1802C2930),0.55,+0.07,0.40,0.55,4,221,18 Mar 2930.00 (SPXW1802O2930),273.02,0.0,194.10,205.90,0,1,
18 Mar 2930.00 (SPXW1802C2930-E),0.55,+0.07,0.40,0.55,4,221,18 Mar 2930.00 (SPXW1802O2930-E),273.02,0.0,194.10,205.90,0,1,
18 Mar 2935.00 (SPXW1802C2935),0.30,0.0,0.40,0.55,0,191,18 Mar 2935.00 (SPXW1802O2935),0.0,0.0,199.80,210.80,0,0,
18 Mar 2935.00 (SPXW1802C2935-E),0.30,0.0,0.40,0.55,0,191,18 Mar 2935.00 (SPXW1802O2935-E),0.0,0.0,199.80,210.80,0,0,
18 Mar 2940.00 (SPXW1802C2940),0.40,-6.10,0.35,0.50,100,3644,18 Mar 2940.00 (SPXW1802O2940),0.0,0.0,203.50,215.80,0,0,
18 Mar 2940.00 (SPXW1802C2940-E),0.40,-6.10,0.35,0.50,100,3644,18 Mar 2940.00 (SPXW1802O2940-E),0.0,0.0,203.50,215.80,0,0,
18 Mar 2945.00 (SPXW1802C2945),0.35,-0.25,0.35,0.50,12,350,18 Mar 2945.00 (SPXW1802O2945),0.0,0.0,207.90,220.90,0,0,
18 Mar 2945.00 (SPXW1802C2945-E),0.35,-0.25,0.35,0.50,12,350,18 Mar 2945.00 (SPXW1802O2945-E),0.0,0.0,207.90,220.90,0,0,
18 Mar 2950.00 (SPXW1802C2950),0.40,0.0,0.30,0.40,552,1553,18 Mar 2950.00 (SPXW1802O2950),236.90,-63.82,213.60,225.90,7,7,
18 Mar 2950.00 (SPXW1802C2950-E),0.40,0.0,0.30,0.40,552,1553,18 Mar 2950.00 (SPXW1802O2950-E),236.90,-63.82,213.60,225.90,7,7,
18 Mar 2955.00 (SPXW1802C2955),0.75,0.0,0.30,0.45,0,59,18 Mar 2955.00 (SPXW1802O2955),0.0,0.0,218.10,231.60,0,0,
18 Mar 2955.00 (SPXW1802C2955-E),0.75,0.0,0.30,0.45,0,59,18 Mar 2955.00 (SPXW1802O2955-E),0.0,0.0,218.10,231.60,0,0,
18 Mar 2960.00 (SPXW1802C2960),0.35,0.0,0.25,0.45,100,63,18 Mar 2960.00 (SPXW1802O2960),0.0,0.0,222.80,235.90,0,0,
18 Mar 2960.00 (SPXW1802C2960-E),0.35,0.0,0.25,0.45,100,63,18 Mar 2960.00 (SPXW1802O2960-E),0.0,0.0,222.80,235.90,0,0,
18 Mar 2965.00 (SPXW1802C2965),0.15,0.0,0.25,0.40,0,1369,18 Mar 2965.00 (SPXW1802O2965),0.0,0.0,227.90,241.50,0,0,
18 Mar 2965.00 (SPXW1802C2965-E),0.15,0.0,0.25,0.40,0,1369,18 Mar 2965.00 (SPXW1802O2965-E),0.0,0.0,227.90,241.50,0,0,
18 Mar 2970.00 (SPXW1802C2970),0.89,0.0,0.25,0.40,0,53,18 Mar 2970.00 (SPXW1802O2970),0.0,0.0,233.50,246.50,0,0,
18 Mar 2970.00 (SPXW1802C2970-E),0.89,0.0,0.25,0.40,0,53,18 Mar 2970.00 (SPXW1802O2970-E),0.0,0.0,233.50,246.50,0,0,
18 Mar 2975.00 (SPXW1802C2975),0.25,+0.02,0.20,0.40,45,405,18 Mar 2975.00 (SPXW1802O2975),0.0,0.0,237.20,254.00,0,0,
18 Mar 2975.00 (SPXW1802C2975-E),0.25,+0.02,0.20,0.40,45,405,18 Mar 2975.00 (SPXW1802O2975-E),0.0,0.0,237.20,254.00,0,0,
18 Mar 2980.00 (SPXW1802C2980),0.20,0.0,0.20,0.35,0,100,18 Mar 2980.00 (SPXW1802O2980),0.0,0.0,242.20,259.00,0,0,
18 Mar 2980.00 (SPXW1802C2980-E),0.20,0.0,0.20,0.35,0,100,18 Mar 2980.00 (SPXW1802O2980-E),0.0,0.0,242.20,259.00,0,0,
18 Mar 2985.00 (SPXW1802C2985),0.85,0.0,0.20,0.35,0,193,18 Mar 2985.00 (SPXW1802O2985),0.0,0.0,247.20,264.00,0,0,
18 Mar 2985.00 (SPXW1802C2985-E),0.85,0.0,0.20,0.35,0,193,18 Mar 2985.00 (SPXW1802O2985-E),0.0,0.0,247.20,264.00,0,0,
18 Mar 2990.00 (SPXW1802C2990),1.50,0.0,0.20,0.35,0,55,18 Mar 2990.00 (SPXW1802O2990),0.0,0.0,255.70,267.80,0,0,
18 Mar 2990.00 (SPXW1802C2990-E),1.50,0.0,0.20,0.35,0,55,18 Mar 2990.00 (SPXW1802O2990-E),0.0,0.0,255.70,267.80,0,0,
18 Mar 2995.00 (SPXW1802C2995),0.69,0.0,0.15,0.35,0,126,18 Mar 2995.00 (SPXW1802O2995),0.0,0.0,256.90,274.00,0,0,
18 Mar 2995.00 (SPXW1802C2995-E),0.69,0.0,0.15,0.35,0,126,18 Mar 2995.00 (SPXW1802O2995-E),0.0,0.0,256.90,274.00,0,0,
18 Mar 3000.00 (SPXW1802C3000),0.13,-0.27,0.15,0.30,252,2834,18 Mar 3000.00 (SPXW1802O3000),0.0,0.0,262.20,278.90,0,0,
18 Mar 3000.00 (SPXW1802C3000-E),0.13,-0.27,0.15,0.30,252,2834,18 Mar 3000.00 (SPXW1802O3000-E),0.0,0.0,262.20,278.90,0,0,
18 Mar 3005.00 (SPXW1802C3005),0.55,0.0,0.15,0.30,0,25,18 Mar 3005.00 (SPXW1802O3005),0.0,0.0,267.10,283.90,0,0,
18 Mar 3005.00 (SPXW1802C3005-E),0.55,0.0,0.15,0.30,0,25,18 Mar 3005.00 (SPXW1802O3005-E),0.0,0.0,267.10,283.90,0,0,
18 Mar 3010.00 (SPXW1802C3010),0.66,0.0,0.15,0.30,0,113,18 Mar 3010.00 (SPXW1802O3010),0.0,0.0,272.10,289.20,0,0,
